,ds,yhat,yhat_lower,yhat_upper
8031,2014-12-28,92699158.46935149,91551092.36922197,94105140.84686273
8032,2014-12-29,92687141.05857837,91459854.0935812,94057788.7339795
8033,2014-12-30,92674764.28400736,91547581.05919893,93940138.41831055
8034,2014-12-31,92662013.40079473,91409782.3594718,93982069.0639959
8035,2015-01-01,92648882.69883184,91510131.8474518,93890863.32233858
8036,2015-01-02,92639391.42921318,91391338.86070396,93853775.94202317
8037,2015-01-03,92625578.39230543,91406702.78758144,93840967.4283374
8038,2015-01-04,92611428.08502156,91373479.39246477,94009201.49322423
8039,2015-01-05,92596998.23915946,91335937.33418785,93765745.19478156
8040,2015-01-06,92582341.62971939,91313633.6965605,93746189.06230754
8041,2015-01-07,92567524.74919878,91303416.35498217,93806397.33645599
8042,2015-01-08,92552622.39958788,91399632.15932947,93882240.43558922
8043,2015-01-09,92541731.53409524,91316634.6106874,93835153.93386257
8044,2015-01-10,92526963.77105422,91313873.82093365,93724515.2759332
8045,2015-01-11,92512369.5318335,91264617.18688053,93748453.41751279
8046,2015-01-12,92498063.68808493,91259616.54495713,93804246.38125436
8047,2015-01-13,92484145.64852878,91154775.86797087,93738640.15634127
8048,2015-01-14,92470716.528981,91284173.27967654,93645891.12353927
8049,2015-01-15,92457872.5001542,91212886.80359915,93728877.80777931
8050,2015-01-16,92449717.68197505,91217732.12779643,93788367.99408631
8051,2015-01-17,92438356.03644226,91265311.67483729,93633811.99674563
8052,2015-01-18,92427815.23241352,91119577.42293586,93753198.21075034
8053,2015-01-19,92418172.38055286,91161948.28768876,93656017.70865674
8054,2015-01-20,92409474.57243489,91204704.77984892,93565072.51854646
8055,2015-01-21,92401756.86200881,91179506.46648948,93571040.34487416
8056,2015-01-22,92395036.76920258,91167772.39859426,93696762.98744948
8057,2015-01-23,92393328.65070714,91130459.38866076,93643047.73289853
8058,2015-01-24,92388637.35784356,91162290.89759754,93662818.56203492
8059,2015-01-25,92384884.11512586,91144954.3097441,93690902.10155895
8060,2015-01-26,92382034.47129014,91150858.11422198,93589262.91971919
8061,2015-01-27,92380021.2047939,91104135.50536008,93744354.4172008
8062,2015-01-28,92378764.76576938,91081387.2453121,93535141.08132161
8063,2015-01-29,92378170.2751907,91082370.8007691,93771758.32340494
8064,2015-01-30,92382144.36597784,91188116.23155382,93706164.82677482
8065,2015-01-31,92382591.22587264,91024487.89945216,93725774.52806213
8066,2015-02-01,92383340.71742971,91138378.22553088,93659673.34852453
8067,2015-02-02,92384278.37192336,91162309.0959778,93665881.43836783
8068,2015-02-03,92385270.08893041,91173312.55889091,93720022.77581374
8069,2015-02-04,92386184.07935727,91158891.67702968,93678593.08292124
8070,2015-02-05,92386889.03563267,91167140.71229713,93738991.90690254
8071,2015-02-06,92391271.7848911,91170712.28618854,93656520.55543348
8072,2015-02-07,92391233.76497734,91099476.2775956,93607107.60925537
8073,2015-02-08,92390619.18802056,91087196.77049783,93638916.13304532
8074,2015-02-09,92389344.6874716,91147817.5788156,93578362.78935942
8075,2015-02-10,92387323.28916347,91100024.56353375,93564375.82636684
8076,2015-02-11,92384485.26243609,91079561.59381281,93652317.8701587
8077,2015-02-12,92380774.86231655,91117275.87136374,93614878.98396738
8078,2015-02-13,92380166.2541279,91139207.52240746,93623869.41417316
8079,2015-02-14,92374658.00325748,91125139.83684298,93675524.31812935
8080,2015-02-15,92368199.04396532,91140512.74803726,93706838.57599461
8081,2015-02-16,92360815.97721271,91095897.25616875,93633992.12228322
8082,2015-02-17,92352534.59570503,91207516.40950847,93652538.28921467
8083,2015-02-18,92343398.25188255,91069304.57201931,93686373.1063528
8084,2015-02-19,92333462.14006071,91062505.10612275,93656334.01430407
8085,2015-02-20,92326806.84327368,91078333.6692089,93563368.01012264
8086,2015-02-21,92315530.584195,90969142.97006951,93532742.49336554
8087,2015-02-22,92303673.14668094,91033638.8357237,93500125.18849646
8088,2015-02-23,92291341.36528163,91116002.57797234,93589998.34869137
8089,2015-02-24,92278629.12180303,91128122.54215485,93502100.85248941
8090,2015-02-25,92265634.4980666,91006561.23430707,93611580.50648588
8091,2015-02-26,92252453.18121079,91021851.7832748,93518976.85817112
8092,2015-02-27,92243191.48839141,90945125.87410673,93557774.94562678
8093,2015-02-28,92229958.45738144,91008324.63604283,93489389.42972036
8094,2015-03-01,92216789.9674805,90943446.03966543,93454134.07184252
8095,2015-03-02,92203774.77683602,90992501.03530769,93402813.15551452
8096,2015-03-03,92190975.3953055,90944861.51689063,93447838.93228778
8097,2015-03-04,92178446.41396457,90909327.20470099,93363101.03203821
8098,2015-03-05,92166229.35230641,90943431.36025539,93311300.4551458
8099,2015-03-06,92158367.34844819,90931185.9224842,93381614.87115987
8100,2015-03-07,92146899.09223235,90970577.02517444,93324651.20575395
8101,2015-03-08,92135784.9152413,90769326.17863958,93383606.93676656
8102,2015-03-09,92125034.8710349,90835107.54242374,93384354.22045049
8103,2015-03-10,92114631.67097303,90812838.86266029,93459301.05077559
8104,2015-03-11,92104551.04342298,90829916.79544841,93441947.3529368
8105,2015-03-12,92094758.52595723,90848924.47769563,93341639.65136509
8106,2015-03-13,92089225.96762192,90863524.34658141,93384845.64419359
8107,2015-03-14,92079927.09736511,90800024.0618248,93254298.55817355
8108,2015-03-15,92070765.03437823,90876923.7819037,93287968.57529116
8109,2015-03-16,92061701.54186286,90838854.09194161,93277525.30525845
8110,2015-03-17,92052680.86499918,90801499.52246717,93308029.07755533
8111,2015-03-18,92043650.70407909,90794342.48401636,93227140.79725933
8112,2015-03-19,92034559.32364355,90809439.29870732,93300322.63944957
8113,2015-03-20,92029372.07410203,90819396.28588176,93347703.16065654
8114,2015-03-21,92020066.68935566,90773948.10942277,93193850.22907957
8115,2015-03-22,92010560.25129794,90777793.98768133,93295346.12796935
8116,2015-03-23,92000837.64495853,90824224.42434745,93325336.4781621
8117,2015-03-24,91990874.3737126,90782265.92738497,93170929.0593472
8118,2015-03-25,91980656.3196521,90751251.2055575,93326905.85404272
8119,2015-03-26,91970175.48853433,90676753.79916947,93127283.8162479
8120,2015-03-27,91963445.05765668,90723202.50624761,93201590.34958774
8121,2015-03-28,91952493.13411929,90696579.65587343,93213746.42469482
8122,2015-03-29,91941288.15910274,90710922.17473108,93231075.22579253
8123,2015-03-30,91929865.82622524,90724147.4419193,93229952.74223812
8124,2015-03-31,91918250.42602244,90672659.77992003,93110969.76150635
8125,2015-04-01,91906473.24142282,90618636.54600124,93152842.08195618
8126,2015-04-02,91894567.06950732,90755085.91593152,93230379.11333407
8127,2015-04-03,91886580.21893607,90601790.97978702,93144157.92253159
8128,2015-04-04,91874569.41591783,90560532.81834558,93092965.87318176
8129,2015-04-05,91862524.57353097,90677978.6454757,93141547.35381542
8130,2015-04-06,91850495.30499122,90538753.6968658,93185474.23776835
8131,2015-04-07,91838512.09855783,90562673.08188254,93212016.75221589
8132,2015-04-08,91826604.77769658,90562817.68910705,93076525.30111232
8133,2015-04-09,91814797.31379734,90497397.26590781,93056196.15012982
8134,2015-04-10,91807122.32646626,90499143.34403639,92975769.55495517
8135,2015-04-11,91795614.68407029,90539703.10227787,93020283.35574201
8136,2015-04-12,91784237.13400824,90495397.94361608,93044768.65436235
8137,2015-04-13,91773007.81366341,90452497.35555181,93003983.05547127
8138,2015-04-14,91761922.52672997,90500151.29710096,93052701.91028714
8139,2015-04-15,91750974.37319666,90465690.47629152,93077446.7824268
8140,2015-04-16,91740149.76369035,90519340.56717889,92958945.3497388
8141,2015-04-17,91733444.11644092,90470603.13447863,93000508.71677674
8142,2015-04-18,91722856.61370228,90433913.20743932,92978670.94498585
8143,2015-04-19,91712316.91321385,90568561.58847828,92881281.77610627
8144,2015-04-20,91701813.63468374,90390681.76621339,92974920.72876208
8145,2015-04-21,91691317.4787895,90390157.31012274,92902406.16861695
8146,2015-04-22,91680801.54429561,90474794.56518713,92952193.23587607
8147,2015-04-23,91670237.85641392,90414357.84111546,92968898.90884049
8148,2015-04-24,91663613.39262718,90411214.11599797,92954241.23887883
8149,2015-04-25,91652924.97657035,90325844.1520464,92826962.08509433
8150,2015-04-26,91642105.93519668,90488467.0138121,92987686.51664215
8151,2015-04-27,91631154.34465018,90396538.65636978,92935834.53491291
8152,2015-04-28,91620055.7333126,90288804.5799171,92862264.5369885
8153,2015-04-29,91608802.82371311,90379173.83564363,92840797.37381442
8154,2015-04-30,91597391.3470596,90330797.28561679,92780307.55848616
8155,2015-05-01,91589835.24109943,90260623.6133693,92793338.17624836
8156,2015-05-02,91578160.62944412,90233635.4010254,92767748.49141368
8157,2015-05-03,91566331.50730027,90264429.2335556,92800677.08254452
8158,2015-05-04,91554376.98998766,90303672.83879563,92742499.03619492
8159,2015-05-05,91542313.02396037,90241373.67975432,92825323.6616928
8160,2015-05-06,91530161.17260465,90290389.3650524,92834018.7242156
8161,2015-05-07,91517943.53958035,90263877.37537417,92753271.55021565
8162,2015-05-08,91509697.16698395,90293261.4925682,92773871.62345725
8163,2015-05-09,91497467.32983044,90216011.82764412,92706723.14086638
8164,2015-05-10,91485232.67128633,90156483.22945225,92684433.74198812
8165,2015-05-11,91473032.05011106,90120488.06638995,92688873.90139233
8166,2015-05-12,91460886.0102892,90256899.45049538,92636053.80385803
8167,2015-05-13,91448815.49033423,90173322.24438514,92739955.4948157
8168,2015-05-14,91436836.83508746,90161108.56730855,92619345.0511662
8169,2015-05-15,91428976.44226222,90266756.23150715,92668330.63704565
8170,2015-05-16,91417264.45533793,90262076.02246384,92614943.79021823
8171,2015-05-17,91405660.43284373,90229210.03113626,92661302.64407328
8172,2015-05-18,91394180.84709221,90160249.99130991,92655067.0103916
8173,2015-05-19,91382821.30056082,90091742.41699179,92619225.13680826
8174,2015-05-20,91371576.05293489,90047840.79405707,92661032.0109954
8175,2015-05-21,91360433.8952729,90150804.26821478,92650819.46684366
8176,2015-05-22,91353393.67611536,90073873.08124164,92641173.62425324
8177,2015-05-23,91342458.86350402,90048916.1358591,92483752.46234187
8178,2015-05-24,91331564.04595521,90030220.04008536,92577061.29842602
8179,2015-05-25,91320703.19991963,90037310.20786554,92571467.58697377
8180,2015-05-26,91309852.58863354,90024578.47809944,92613738.59892945
8181,2015-05-27,91298990.86501396,90018697.26123935,92554969.05784929
8182,2015-05-28,91288095.39822371,90003630.78202343,92506765.16505496
8183,2015-05-29,91281158.1159027,89958675.18724935,92490642.87465458
8184,2015-05-30,91270180.23757212,89985776.67732377,92506146.20016962
8185,2015-05-31,91259098.79837666,89986049.78858137,92507080.34102795
8186,2015-06-01,91247914.79147583,89961252.62008138,92544853.13551368
8187,2015-06-02,91236615.79935454,89996409.67327322,92414717.84702396
8188,2015-06-03,91225195.6964495,89907494.09020461,92548827.14184983
8189,2015-06-04,91213650.45649658,89972397.83969133,92498919.38525194
8190,2015-06-05,91205993.37394662,89946771.87124982,92418078.8893738
8191,2015-06-06,91194249.09531128,89919954.77500363,92576412.96907245
8192,2015-06-07,91182379.38230424,89903569.0123701,92415386.67248979
8193,2015-06-08,91170410.45941176,89909284.69627859,92318275.34479676
8194,2015-06-09,91158354.8413418,89926006.25672328,92312719.01786484
8195,2015-06-10,91146230.24799295,89851105.96574993,92378453.7654106
8196,2015-06-11,91134054.66487883,89912094.35369034,92443482.4428042
8197,2015-06-12,91125860.88141511,89922963.64011373,92414240.84776908
8198,2015-06-13,91113689.92381491,89925281.7420862,92350152.17506482
8199,2015-06-14,91101516.32253815,89857775.76601505,92336087.40988347
8200,2015-06-15,91089375.08166307,89856577.635933,92376254.68419155
8201,2015-06-16,91077283.25658573,89874290.9943531,92364428.3375168
8202,2015-06-17,91065258.75455666,89821318.30894616,92331755.0279218
8203,2015-06-18,91053315.41858323,89698699.24422827,92339701.98433463
8204,2015-06-19,91045477.72537605,89689411.92792095,92310340.4707565
8205,2015-06-20,91033774.50811493,89761936.76943466,92292901.86355288
8206,2015-06-21,91022164.63398653,89860483.38391234,92269740.19899714
8207,2015-06-22,91010664.49018054,89691392.7754549,92362485.47313023
8208,2015-06-23,90999270.16783267,89677070.53062372,92319252.38970482
8209,2015-06-24,90987976.93881592,89698478.83753762,92256094.37067962
8210,2015-06-25,90976775.06424014,89753288.48376636,92206414.30816153
8211,2015-06-26,90969665.24229379,89706851.16604358,92230432.19894223
8212,2015-06-27,90958653.08251175,89744685.34453322,92196555.57326628
8213,2015-06-28,90947675.51282252,89675881.2842257,92242746.15329547
8214,2015-06-29,90936728.95029144,89678515.92456459,92173768.59328085
8215,2015-06-30,90925792.10381113,89631494.05270655,92179965.01347911
8216,2015-07-01,90914845.98458998,89558739.99363433,92138439.18584633
8217,2015-07-02,90903870.14701802,89607277.06199998,92115661.94859211
8218,2015-07-03,90896858.45452282,89641950.11228026,92091268.26529235
8219,2015-07-04,90885813.74813151,89666128.12714322,92199929.37936863
8220,2015-07-05,90874674.318647,89539151.91176635,92054166.64133148
8221,2015-07-06,90863442.01198483,89587007.87917563,92179841.5026468
8222,2015-07-07,90852104.83864969,89606037.20672579,92040243.93063334
8223,2015-07-08,90840656.66992284,89544211.20042935,92062326.71365236
8224,2015-07-09,90829093.05382264,89628266.64371257,92085788.90114802
8225,2015-07-10,90821426.45935608,89555165.38677602,92162045.48747678
8226,2015-07-11,90809680.34364942,89485893.290527,92051613.05682525
8227,2015-07-12,90797814.96216844,89440426.01940905,92021221.48210728
8228,2015-07-13,90785854.7726934,89521614.50804618,92084451.6362802
8229,2015-07-14,90773810.32629171,89494401.36875774,92032528.8836426
8230,2015-07-15,90761697.25057243,89577244.68109478,92034340.07138327
8231,2015-07-16,90749531.38072897,89545759.85243909,92099993.16527675
8232,2015-07-17,90741343.36836612,89600395.28911325,91970865.3676709
8233,2015-07-18,90729172.18253918,89507517.73288831,91971404.6340917
8234,2015-07-19,90716990.44080448,89408470.99044646,91901116.32978152
8235,2015-07-20,90704831.43573724,89397811.63979748,91996861.54019448
8236,2015-07-21,90692710.76170197,89497024.15513143,91957953.10238796
8237,2015-07-22,90680645.15509832,89352345.91356716,91953333.62337105
8238,2015-07-23,90668647.60768825,89397914.97183132,91871017.5284594
8239,2015-07-24,90660742.08314212,89462080.54477991,91970011.7256614
8240,2015-07-25,90648957.24742214,89285529.51947153,91906587.07703231
8241,2015-07-26,90637252.14317183,89286156.31473088,91849541.00852633
8242,2015-07-27,90625643.66236478,89319041.67143202,91854430.16916846
8243,2015-07-28,90614128.70758435,89310498.42870794,91882296.3260609
8244,2015-07-29,90602703.63798988,89220592.81918062,91848435.16764677
8245,2015-07-30,90591360.04020382,89425141.94158089,91894104.74267472
8246,2015-07-31,90584100.13329005,89414803.7889266,91866609.21026266
8247,2015-08-01,90572931.19654384,89371844.53697684,91925977.51476166
8248,2015-08-02,90561791.92812197,89279185.00156324,91807578.10889901
8249,2015-08-03,90550680.56708151,89263495.05108632,91743297.84319948
8250,2015-08-04,90539577.64864872,89303841.25384907,91813703.24387172
8251,2015-08-05,90528465.9700061,89259769.15624419,91748008.23292813
8252,2015-08-06,90517326.79043226,89177760.81946373,91912478.63799216
8253,2015-08-07,90510155.56144895,89177282.23490085,91773829.71397202
8254,2015-08-08,90498956.56548487,89283271.66718072,91762867.18495451
8255,2015-08-09,90487669.36449862,89253496.85660404,91748979.31878655
8256,2015-08-10,90476296.88837253,89142394.63989745,91826158.01202513
8257,2015-08-11,90464828.03405663,89187232.46398814,91746040.20707633
8258,2015-08-12,90453257.35778536,89215126.17741777,91669388.39945655
8259,2015-08-13,90441580.89295311,89136621.7811399,91645010.34155472
8260,2015-08-14,90433811.40149556,89240145.82413155,91729427.56592439
8261,2015-08-15,90421972.45253642,89147747.08753482,91670606.46533863
8262,2015-08-16,90410024.24756905,89222839.7417971,91655628.12786977
8263,2015-08-17,90397991.04182786,89234311.51419207,91657267.80970661
8264,2015-08-18,90385883.05406345,89063544.86100927,91654580.03036536
8265,2015-08-19,90373715.46900219,89006411.13745885,91643417.23279683
8266,2015-08-20,90361503.58706485,89155614.92745128,91691322.83313318
8267,2015-08-21,90353277.45051791,89000986.67870864,91632459.36941704
8268,2015-08-22,90341075.35980809,89078954.93158792,91637363.82305615
8269,2015-08-23,90328869.21737184,89101631.2450142,91646019.20188415
8270,2015-08-24,90316691.5640584,89051032.23020732,91574482.5558211
8271,2015-08-25,90304557.21283166,89079072.64163227,91632443.32337655
8272,2015-08-26,90292482.09305318,89071862.22736311,91652399.77403137
8273,2015-08-27,90280478.3652215,89059591.91440393,91520279.16783625
8274,2015-08-28,90272569.13674621,89005334.72525014,91585758.4668532
8275,2015-08-29,90260782.18996386,88971059.03449377,91559356.13910703
8276,2015-08-30,90249075.65326582,88978478.58940156,91537659.08281724
8277,2015-08-31,90237465.47037111,88982861.93551798,91434299.81680258
8278,2015-09-01,90225947.55892862,88981423.3188021,91531307.07122685
8279,2015-09-02,90214517.25530952,88973496.69627436,91393897.82241325
8280,2015-09-03,90203165.08657615,88982441.93536928,91419288.37687743
8281,2015-09-04,90195892.17945391,88922913.49668364,91491164.51482819
8282,2015-09-05,90184704.69554998,88863663.66372894,91382667.14804372
8283,2015-09-06,90173540.20120203,88868026.06892699,91402568.7291597
8284,2015-09-07,90162395.8046865,88863573.98660591,91432168.44224824
8285,2015-09-08,90151250.93055557,88872620.11260141,91467880.77332908
8286,2015-09-09,90140087.30811544,88935903.13685308,91448216.4768724
8287,2015-09-10,90128885.19738288,88856237.0323154,91365410.62554139
8288,2015-09-11,90121639.14746217,88871824.0101295,91406981.63075629
8289,2015-09-12,90110352.66494787,88807546.96408197,91260715.51726663
8290,2015-09-13,90098964.69272578,88816303.43522063,91428674.13362117
8291,2015-09-14,90087477.72778714,88825927.44091524,91370807.04034497
8292,2015-09-15,90075880.44775635,88710150.7243249,91329173.62799133
8293,2015-09-16,90064167.42714186,88831144.78787489,91258511.67688744
8294,2015-09-17,90052334.97460626,88835888.66845998,91340521.91658957
8295,2015-09-18,90044396.39788845,88838604.22840893,91395753.02405152
8296,2015-09-19,90032376.0890562,88786908.20787843,91271261.38954563
8297,2015-09-20,90020235.34846184,88796863.83873598,91291847.52589208
8298,2015-09-21,90007999.79639283,88778704.36870319,91340972.39619812
8299,2015-09-22,89995681.26424232,88814669.15224682,91266462.64696036
8300,2015-09-23,89983296.76939718,88698725.83425996,91264743.44801082
8301,2015-09-24,89970863.62866625,88662044.94564562,91212403.05206105
8302,2015-09-25,89962414.04000801,88682292.42737943,91227561.3850806
8303,2015-09-26,89949988.54723398,88805167.01882128,91285770.43024062
8304,2015-09-27,89937561.32622825,88629875.16201259,91139091.06316856
8305,2015-09-28,89925167.15936643,88677642.57777968,91182837.27465321
8306,2015-09-29,89912823.00460176,88692619.76673162,91199698.57340126
8307,2015-09-30,89900546.77452677,88716947.16073442,91200602.29576719
8308,2015-10-01,89888352.38743755,88689540.20226936,91119002.35191317
8309,2015-10-02,89880264.42320338,88632473.9436231,91099450.62445143
8310,2015-10-03,89868311.79737335,88588592.30967121,91049549.51517919
8311,2015-10-04,89856453.38653305,88581855.6648522,91097876.38603257
8312,2015-10-05,89844705.46192615,88642532.43142839,91132617.4974929
8313,2015-10-06,89833063.82426806,88600226.11012124,91039104.18343474
8314,2015-10-07,89821523.23804222,88555879.73470782,91073232.39164107
8315,2015-10-08,89810073.20731486,88448752.43149464,91068020.86446925
8316,2015-10-09,89802713.40350983,88607706.24428429,91119371.88348539
8317,2015-10-10,89791448.1345237,88591451.63635392,90935179.84606385
8318,2015-10-11,89780212.76319289,88493834.41397838,91033449.99389562
8319,2015-10-12,89769001.90695098,88573176.92878738,91081162.65845802
8320,2015-10-13,89757792.28703941,88435176.14700551,91105587.49292827
8321,2015-10-14,89746562.80238557,88388448.10377689,90973607.38000572
8322,2015-10-15,89735290.8491344,88469949.34936477,90982951.64922059
8323,2015-10-16,89727968.17803237,88386127.87956142,90999885.97814684
8324,2015-10-17,89716595.66420533,88446259.65544856,90955406.86291827
8325,2015-10-18,89705109.88640767,88428169.001808,90933313.51391102
8326,2015-10-19,89693511.34093106,88476780.81335898,90956240.45572881
8327,2015-10-20,89681787.15642415,88430446.1270743,90955576.43246652
8328,2015-10-21,89669930.88727628,88347499.80029477,90953553.44286107
8329,2015-10-22,89657938.4137129,88377711.95438421,90954003.57548413
8330,2015-10-23,89649823.252412,88435000.59599836,90873437.88276656
8331,2015-10-24,89637610.66792868,88318146.99576852,90906773.74169949
8332,2015-10-25,89625263.50144349,88399356.9656903,90878917.76060353
8333,2015-10-26,89612809.56458858,88429577.38699855,90856575.27075422
8334,2015-10-27,89600263.4896289,88274542.58795784,90832512.75594507
8335,2015-10-28,89587645.64039008,88313317.44871771,90874374.23560575
8336,2015-10-29,89574977.13971694,88325951.11448482,90819183.38739529
8337,2015-10-30,89566294.34495912,88366473.29419121,90839233.7130393
8338,2015-10-31,89553642.18864936,88306356.32730684,90867807.71313363
8339,2015-11-01,89540999.32611182,88305198.99445571,90756710.9563555
8340,2015-11-02,89528404.96051866,88237734.08529629,90804322.88729863
8341,2015-11-03,89515880.2562372,88307308.430265,90687135.02673995
8342,2015-11-04,89503446.96057871,88219898.0353872,90743335.8356779
8343,2015-11-05,89491122.301067,88198831.74030536,90810244.50998867
8344,2015-11-06,89482933.49626136,88217984.12501921,90749532.97969575
8345,2015-11-07,89470911.29877384,88245720.09507637,90780910.41410354
8346,2015-11-08,89459015.50851247,88228162.01432393,90743476.5083389
8347,2015-11-09,89447262.31782232,88211525.95338444,90751973.16777374
8348,2015-11-10,89435646.38558133,88162870.92967819,90631577.17635968
8349,2015-11-11,89424160.24198829,88203381.61913891,90650723.87346867
8350,2015-11-12,89412790.06869784,88159926.71492033,90621243.74922593
8351,2015-11-13,89405531.1664159,88164217.89331432,90744114.8503645
8352,2015-11-14,89394382.49995756,88170761.29389809,90707277.16512476
8353,2015-11-15,89383273.22828569,88081836.39395833,90664935.45688453
8354,2015-11-16,89372191.04971719,88072597.73864076,90644805.57078655
8355,2015-11-17,89361105.22784932,88178283.76246597,90700023.30471802
8356,2015-11-18,89349986.869381,88105504.42616601,90601790.44051595
8357,2015-11-19,89338805.46981566,88175570.30662374,90570479.51878713
8358,2015-11-20,89331545.01328897,88148858.74527565,90621386.41917849
8359,2015-11-21,89320198.99428956,88111329.25435872,90571346.33470832
8360,2015-11-22,89308697.25092778,88094260.24117057,90490382.24730612
8361,2015-11-23,89297034.42706908,88109615.52322224,90554927.11058046
8362,2015-11-24,89285192.92147899,88024660.04674298,90531966.63749138
8363,2015-11-25,89273162.89353584,87973624.91355675,90534243.44263534
8364,2015-11-26,89260938.34581679,87905778.07825042,90547673.5885216
8365,2015-11-27,89252532.5800291,87881266.985963,90542908.44566515
8366,2015-11-28,89239972.40999319,87927153.9852757,90450422.98541692
8367,2015-11-29,89227224.0426016,87942664.62479666,90487077.04333784
8368,2015-11-30,89214320.4701286,87886351.73955613,90349075.83542477
8369,2015-12-01,89201283.26218973,87885989.63814315,90360356.17340752
8370,2015-12-02,89188141.36032833,87942563.8962063,90431842.46316923
8371,2015-12-03,89174925.93128225,87937735.99315706,90439919.01234294
8372,2015-12-04,89165684.61245823,87938066.44530717,90296713.0188519
8373,2015-12-05,89152474.57060139,87866619.05130886,90469879.66695382
8374,2015-12-06,89139287.32098888,87808582.88435675,90427424.02587275
8375,2015-12-07,89126175.18495364,87890030.91128246,90343417.74647556
8376,2015-12-08,89113172.30543907,87828396.5969838,90362287.49826896
8377,2015-12-09,89100312.85094576,87935730.50123335,90381160.51056533
8378,2015-12-10,89087625.48640795,87775976.30621341,90236386.00543936
8379,2015-12-11,89079147.46135229,87799848.06297924,90262502.45090665
8380,2015-12-12,89066917.7468893,87879234.36533359,90279541.55913307
8381,2015-12-13,89054902.17273526,87818992.48338433,90330767.02294305
8382,2015-12-14,89043120.43899791,87743775.7355285,90313332.98354268
8383,2015-12-15,89031567.91236626,87835099.33654344,90283097.32430638
8384,2015-12-16,89020234.8201699,87796309.1874212,90244055.19381338
8385,2015-12-17,89009101.8974675,87712498.67692095,90288650.59537888
8386,2015-12-18,89002155.80820175,87719057.84594359,90308978.52622655
8387,2015-12-19,88991383.73744671,87677181.73319855,90179603.64878786
8388,2015-12-20,88980700.06709519,87760230.1002963,90189931.73662439
8389,2015-12-21,88970074.96757266,87687429.70237504,90298174.2651074
8390,2015-12-22,88959457.7709102,87733867.7048249,90103717.0435756
8391,2015-12-23,88948797.69339027,87618293.55275944,90200288.9836205
8392,2015-12-24,88938040.9179945,87635175.60704143,90159946.45760988
8393,2015-12-25,88931147.31435789,87735453.89520982,90199056.58121385
8394,2015-12-26,88920086.15277043,87649812.83893459,90208984.50846867
8395,2015-12-27,88908763.68813074,87753309.62395526,90192857.47505781
8396,2015-12-28,88897152.41513176,87672487.21589236,90212284.91871436
8397,2015-12-29,88885214.8348141,87570741.11569682,90094873.29429908
8398,2015-12-30,88872924.28242657,87631647.53335346,90131649.08730073
8399,2015-12-31,88860261.81610656,87699338.00511925,90116939.48448534
8400,2016-01-01,88851232.44135967,87592164.53868875,90101612.5001682
8401,2016-01-02,88837860.03336376,87621346.67663884,90088884.8779851
8402,2016-01-03,88824113.84669028,87616145.21539845,90073511.67785782
8403,2016-01-04,88810036.43538138,87538791.59407066,89978883.7260235
8404,2016-01-05,88795665.85269305,87558869.71510646,90097248.96758448
8405,2016-01-06,88781054.71646382,87645659.11054927,90026644.58960213
8406,2016-01-07,88766265.18162258,87492481.26929171,90047698.29444744
8407,2016-01-08,88755383.14175488,87455191.24814971,90012666.2250262
8408,2016-01-09,88740511.07244128,87548094.54149422,90003769.03278883
8409,2016-01-10,88725692.4590904,87500619.84741639,90093028.33228156
8410,2016-01-11,88711037.68638596,87388598.54433519,89933135.50332908
8411,2016-01-12,88696644.31245303,87417015.35632652,90018606.67843391
8412,2016-01-13,88682614.36566928,87383077.46726538,90002186.29566902
8413,2016-01-14,88669047.75436313,87374721.10298614,89888308.05571352
8414,2016-01-15,88660055.15546793,87450909.65647098,89924635.46918741
8415,2016-01-16,88647749.83318795,87355142.39358017,89967366.59416118
8416,2016-01-17,88636171.3618455,87398722.9655269,89847525.60865916
8417,2016-01-18,88625411.1536662,87341711.9971628,89867599.8711287
8418,2016-01-19,88615532.72972222,87319977.36415137,89899282.4881458
8419,2016-01-20,88606589.37805933,87305346.31741117,89942736.07649207
8420,2016-01-21,88598618.28607695,87291528.021023,89813852.47841309
8421,2016-01-22,88595654.50077389,87263874.83273362,89844244.5330265
8422,2016-01-23,88589724.14640905,87295594.91364823,89772257.5900457
8423,2016-01-24,88584769.84366715,87352252.03664376,89845989.1223766
8424,2016-01-25,88580778.19314119,87430375.8560135,89936543.74463756
8425,2016-01-26,88577702.21646044,87359571.65405403,89848123.67223714
8426,2016-01-27,88575481.34836316,87411849.18839575,89787703.50140601
8427,2016-01-28,88574038.01149161,87396242.56437789,89753682.01692006
8428,2016-01-29,88577294.06906249,87272749.72120272,89799057.40059322
8429,2016-01-30,88577166.5248259,87313997.51776375,89812411.61716378
8430,2016-01-31,88577495.35412693,87288589.34620258,89898510.73021694
8431,2016-02-01,88578173.27001871,87303517.93495312,89808414.71241233
8432,2016-02-02,88579070.26182413,87378177.56285521,89857416.99986547
8433,2016-02-03,88580055.44789231,87283207.35929725,89846178.46724805
8434,2016-02-04,88580995.22849031,87267694.3667802,89814670.88473041
8435,2016-02-05,88585770.99505295,87294586.95940971,89781535.13965003
8436,2016-02-06,88586275.73419158,87372209.55489339,89895359.91302162
8437,2016-02-07,88586342.38798909,87378514.53368434,89809906.51225841
8438,2016-02-08,88585873.7615484,87312864.57269545,89801759.13339388
8439,2016-02-09,88584766.81184974,87289120.17062113,89778155.62747826
8440,2016-02-10,88582933.86604886,87259935.87582286,89874827.62355532
8441,2016-02-11,88580299.7710956,87357204.39942996,89901480.30781254
