,ds,yhat_lower,yhat_upper,yhat
538,9/20/17,92463701.45,93500734.41,92979889.99
539,9/21/17,92464479.54,93573173.6,92989124.11
540,9/22/17,92497344.31,93546176.62,93007565.35
541,9/23/17,92500322.28,93599892.05,93017552.23
542,9/24/17,92481992.07,93548178.96,93028063.24
543,9/25/17,92462759.87,93560566.49,92982995.47
544,9/26/17,92395699.99,93493510.24,92938773.41
545,9/27/17,92366924.82,93444364.18,92895468.17
546,9/28/17,92332842.37,93396356.31,92854122.21
547,9/29/17,92286217.07,93382138.02,92822425.94
548,9/30/17,92246013.77,93310472.04,92782597.66
549,10/1/17,92204759.34,93264258.96,92743479.81
550,10/2/17,92189421.02,93255640.48,92705514.19
551,10/3/17,92159037.91,93173665.35,92668275.66
552,10/4/17,92097529.74,93157266.54,92631674.88
553,10/5/17,92053715.46,93090515.69,92596594.67
554,10/6/17,92019391.5,93105918.25,92570571.39
555,10/7/17,92028188.73,93078739.84,92535679.67
556,10/8/17,91959167.71,93025486.81,92500633.31
557,10/9/17,91912354.65,93002280.18,92465764.86
558,10/10/17,91889954.25,92902087.55,92430563.34
559,10/11/17,91829922.98,92927669.14,92394880.38
560,10/12/17,91834464.84,92894270.61,92359569.39
561,10/13/17,91768976.65,92847352.89,92332169.07
562,10/14/17,91770533.22,92814475.85,92294789.34
563,10/15/17,91739304.3,92779046.88,92256212.74
564,10/16/17,91693801.37,92723968.19,92216873.44
565,10/17/17,91667686.34,92685174.29,92176393.61
566,10/18/17,91596311.88,92665957.41,92134787.29
567,10/19/17,91571165.19,92594707.48,92093096.45
568,10/20/17,91553272.19,92592714.96,92059070.53
569,10/21/17,91493225.79,92558555.04,92015047.82
570,10/22/17,91439931.83,92523488.16,91970051.61
571,10/23/17,91390233.96,92467261.42,91924763.58
572,10/24/17,91351461.65,92433141.53,91879054.11
573,10/25/17,91310295.31,92358453.83,91833180.05
574,10/26/17,91245432.04,92306389.47,91788414.46
575,10/27/17,91224028.41,92265422.53,91752720.22
576,10/28/17,91134272.04,92247512,91708625.53
577,10/29/17,91141398.98,92220136.36,91665314.8
578,10/30/17,91094477.65,92161158.49,91623597.32
579,10/31/17,91068764.35,92133192.58,91583433.58
580,11/1/17,90979674.39,92072867.41,91545129.8
581,11/2/17,90970360.11,92006857.88,91509965.61
582,11/3/17,90929640.21,92017560.65,91485866.28
583,11/4/17,90955195.33,91994378.44,91455278.16
584,11/5/17,90874167.37,92019480.36,91427260.43
585,11/6/17,90868759.09,91970261.5,91402455.73
586,11/7/17,90825312.44,91955942.06,91380619.43
587,11/8/17,90844143.11,91876253.02,91361818.21
588,11/9/17,90841724.37,91893075.6,91347062.4
589,11/10/17,90811752.59,91870485.67,91343983.92
590,11/11/17,90802503.3,91877652.19,91334717.87
591,11/12/17,90750230.58,91857874.21,91328000.99
592,11/13/17,90817945.82,91837309.74,91324149.28
593,11/14/17,90762578.6,91808817.93,91322594.51
594,11/15/17,90825067.11,91829069.12,91323089.85
595,11/16/17,90794764.02,91880000.22,91326349.26
596,11/17/17,90837027.74,91867937.49,91339731.94
597,11/18/17,90807027.82,91915596.95,91345129.99
598,11/19/17,90820792.45,91876881.4,91351072.26
599,11/20/17,90824397.08,91892112.26,91357706.52
600,11/21/17,90840809.03,91886419.04,91364339.58
601,11/22/17,90838548.84,91908282.79,91370645.57
602,11/23/17,90852364.4,91885184.76,91377306.84
603,11/24/17,90841084.24,91945282.9,91391698.89
604,11/25/17,90858675.82,91901472.61,91395777.3
605,11/26/17,90857314.34,91930246.01,91398179.76
606,11/27/17,90881055.99,91934082.02,91399205.45
607,11/28/17,90825057.11,91884242.62,91398351.31
608,11/29/17,90887616.63,91942206.83,91395515.57
609,11/30/17,90817156.35,91939336.67,91391633.29
610,12/1/17,90859283.24,91893575.42,91394355.05
611,12/2/17,90839293.64,91909900.69,91385927.47
612,12/3/17,90833453.09,91877743.26,91375288.29
613,12/4/17,90848689.2,91894414.4,91363038.82
614,12/5/17,90832552.92,91833927.23,91348973.2
615,12/6/17,90802593.66,91838607.13,91333275.33
616,12/7/17,90796310.93,91861823.41,91317147.91
617,12/8/17,90763460.47,91884013.92,91308485.42
618,12/9/17,90756516.65,91829406.89,91289749.49
619,12/10/17,90779934.98,91784229.38,91270059.61
620,12/11/17,90720992.47,91780401.46,91250162.1
621,12/12/17,90709348.12,91729906.4,91199674.49
622,12/13/17,90604471.16,91678216.2,91149128.31
623,12/14/17,90579831.11,91591232.26,91099750.31
624,12/15/17,90516324.45,91581689.13,91059418.53
625,12/16/17,90470003.68,91591564.39,91010539.14
626,12/17/17,90387998.27,91475400.15,90962139.86
627,12/18/17,90418796.37,91447682.19,90914842.18
628,12/19/17,90333463.29,91396780.52,90868392.45
629,12/20/17,90248422.12,91384800.65,90822861.97
630,12/21/17,90256589.44,91313537.24,90779281.01
631,12/22/17,90191480,91286670.72,90745318.02
632,12/23/17,90124338.55,91235204.53,90703162.32
633,12/24/17,90159950.54,91191630.59,90661623.43
634,12/25/17,90063345.24,91183766.03,90621109.12
635,12/26/17,90052144.28,91123151.12,90581161.94
636,12/27/17,90022889.2,91053695.25,90541664.56
637,12/28/17,89973381.48,91038210.35,90503478.26
638,12/29/17,89979810.07,91023529.44,90474126.16
639,12/30/17,89878319.3,90994243.06,90435679.16
640,12/31/17,89885328.3,90954988.72,90396857.6
641,1/1/18,89838978.13,90859781.84,90358010.93
642,1/2/18,89771898.98,90833641.11,90318654.88
643,1/3/18,89757300.46,90810742.08,90278676.61
644,1/4/18,89697737.02,90806484.48,90238972.12
645,1/5/18,89640790.05,90746520.2,90207127.65
646,1/6/18,89670093.49,90681537.17,90165302.96
647,1/7/18,89588606.07,90656897.26,90122329.73
648,1/8/18,89524914.08,90641514.78,90078687.4
649,1/9/18,89476858.08,90552354.91,90034036.17
650,1/10/18,89401213.93,90527307.04,89988417.42
651,1/11/18,89380153.63,90491984.28,89942886.56
652,1/12/18,89372540.12,90385736.41,89905189.53
653,1/13/18,89343849.12,90436530.48,89857641.45
654,1/14/18,89262794.34,90356598.63,89809220.6
655,1/15/18,89223181.62,90323444.51,89760540.08
656,1/16/18,89135385.55,90219036,89711377.18
657,1/17/18,89126522.2,90196152.55,89661870.78
658,1/18/18,89079322.79,90179098.78,89613151.6
659,1/19/18,89006180.5,90070917.43,89573017.01
660,1/20/18,88982086.37,90074443.86,89523808.58
661,1/21/18,88959059.57,90010324,89474505.72
662,1/22/18,88914072.59,89937505.43,89425697.82
663,1/23/18,88897369.48,89910866.3,89377114.7
664,1/24/18,88792341.38,89883570.16,89328825.78
665,1/25/18,88734607.7,89846533.77,89281872.84
666,1/26/18,88719587.31,89772565.12,89243947.62
667,1/27/18,88644084.14,89735796.74,89197272.84
668,1/28/18,88642656.5,89703415.89,89150699.46
669,1/29/18,88559202.87,89619392.75,89104682.76
670,1/30/18,88521455.15,89563601.92,89058816.8
671,1/31/18,88509024.15,89557547.47,89013037.58
672,2/1/18,88444794.1,89520316.32,88968259.64
673,2/2/18,88381881.26,89475238.44,88932057.37
674,2/3/18,88379665.48,89446423.38,88886549.21
675,2/4/18,88315933.92,89400077.38,88840497.88
676,2/5/18,88263349.5,89333976.79,88794288.77
677,2/6/18,88209193.63,89256515.52,88747466.17
678,2/7/18,88192542.58,89250522.49,88699937.74
679,2/8/18,88101274.28,89222975.78,88652611.53
680,2/9/18,88073985.25,89138275.28,88613077.34
681,2/10/18,87972797.39,89094184.21,88563490.18
682,2/11/18,87950064.5,89057800.3,88512669.21
683,2/12/18,87934115.45,89027080.55,88461074.3
684,2/13/18,87868833.42,88928940.64,88408339.99
685,2/14/18,87825558.51,88897179.43,88354477.13
686,2/15/18,87742770.46,88828292.7,88300506.97
687,2/16/18,87717986.05,88790978.53,88254139.12
688,2/17/18,87672643.84,88748758.68,88197651.66
689,2/18/18,87605458.35,88661969.98,88139986.59
690,2/19/18,87554105.07,88621693.63,88081723.02
691,2/20/18,87485119.72,88606390.35,88022607.87
692,2/21/18,87465283.91,88467078.21,87962754.55
693,2/22/18,87361992.05,88421115.91,87903274.42
694,2/23/18,87322130.58,88389306.91,87851952.47
695,2/24/18,87304263.67,88318626.12,87791125.66
696,2/25/18,87187766.77,88274733.82,87729777.13
697,2/26/18,87100050.59,88176745.87,87668508.56
698,2/27/18,87124373,88146027.56,87628701.2
699,2/28/18,87057709.94,88154560.27,87588823.46
700,3/1/18,87002859.92,88109868.99,87549954.55
701,3/2/18,86974021.19,88096515.84,87519831.11
702,3/3/18,86914663.82,87968829.75,87480727.29
703,3/4/18,86935276.77,87972451.89,87441551.02
704,3/5/18,86847095.47,87933710.8,87402818.91
705,3/6/18,86865656.79,87882627.55,87364189.4
706,3/7/18,86791555.59,87834020.26,87325664.59
707,3/8/18,86757784.56,87812035.85,87288225.36
708,3/9/18,86751133.3,87784282.25,87259511.26
709,3/10/18,86663431.41,87740888.41,87221703.33
710,3/11/18,86656212.04,87666339.21,87183622.95
711,3/12/18,86626034.74,87698800.19,87145708.94
712,3/13/18,86568076.67,87630588.01,87107552.74
713,3/14/18,86562871.58,87598427.74,87069101.78
714,3/15/18,86460220.05,87572555.71,87031295.81
715,3/16/18,86477012.53,87525419.52,87001747.49
716,3/17/18,86460273.29,87480097.54,86962625.51
717,3/18/18,86382650.48,87488323.56,86922753.29
718,3/19/18,86334059.57,87429480.34,86882585.51
719,3/20/18,86320114.27,87376048.74,86841742.24
720,3/21/18,86262603.35,87349182.48,86800210.98
721,3/22/18,86225378.64,87297909.15,86758981.31
722,3/23/18,86202819.42,87232913.53,86725723.59
723,3/24/18,86155584.01,87213447.32,86682669.9
724,3/25/18,86104966.63,87149254.42,86638710.53
725,3/26/18,86048736.34,87114658.3,86594368.21
726,3/27/18,85986038.69,87069426.22,86549329.97
727,3/28/18,85990809.16,87047546.04,86503647.03
728,3/29/18,85915974.91,87035304.67,86458367.44
729,3/30/18,85856511.01,86940822.92,86421212.92
730,3/31/18,85857696.83,86856156.02,86374458.35
731,4/1/18,85793337.27,86869965.02,86327027.01
732,4/2/18,85763367.62,86824131.48,86279463.97
733,4/3/18,85684477.78,86817824.53,86231467.43
734,4/4/18,85651286.72,86737343.81,86183088.51
735,4/5/18,85598234.66,86629718.95,86135364.08
736,4/6/18,85550657.6,86646941.28,86095994.24
737,4/7/18,85522605.47,86562510.85,86047222.77
738,4/8/18,85471220.16,86572808.29,85997933.55
739,4/9/18,85385991.98,86477721.58,85948625.4
740,4/10/18,85364731,86420029.29,85898945.17
741,4/11/18,85282358.95,86362275.52,85848889.28
742,4/12/18,85255063.54,86325668.27,85799438.47
743,4/13/18,85239437.3,86295269.73,85758237.21
744,4/14/18,85157879.98,86222967.4,85707475.96
